,Station_id,Inspection Station,latitude,longitude,Overall_inspection_count,Emissions_inspection_count,Overall_fails,Safety_fails,Emissions_fails,Overall_fail_rate,Safety_fail_rate,Emissions_fail_rate,Overall_fail_rate_per_station,Safety_fail_rate_per_station,Emissions_fail_rate_per_station
1489,PB005070,PAULS SERVICENTER,41.680821,-70.922492,802,522,37,16,23,9.48E-05,6.92E-05,0.000130807,0.046134663,0.019950125,0.044061303
1490,PB041757,"R & R AUTO REPAIR, INC.",42.159749,-71.380098,1070,860,36,7,29,9.22E-05,3.03E-05,0.000164931,0.03364486,0.006542056,0.03372093
1491,PB050491,"RON BOUCHARD DODGE,LLC",42.586054,-71.77516,684,640,36,3,33,9.22E-05,1.30E-05,0.00018768,0.052631579,0.004385965,0.0515625
1492,PB100135,BALISE HYUNDAI OF CAPE COD,41.663866,-70.299506,1220,1171,36,8,28,9.22E-05,3.46E-05,0.000159244,0.029508197,0.006557377,0.023911187
1493,PB013589,"CAMBRIDGE MOTOR CAR CO., LLC.",42.383603,-71.141512,592,570,36,3,33,9.22E-05,1.30E-05,0.00018768,0.060810811,0.005067568,0.057894737
1494,PB038174,TREMBLAY'S BUS CO. LLC,41.657749,-70.936724,614,527,35,23,13,8.97E-05,9.94E-05,7.39E-05,0.057003257,0.037459283,0.024667932
1495,PB007053,"KAZANJIANS GARAGE, INC.",42.640658,-71.318782,583,355,35,3,32,8.97E-05,1.30E-05,0.000181993,0.060034305,0.005145798,0.090140845
1496,PB007330,JOHNS AUTO & TRANSMISSION,42.779235,-71.090696,564,364,35,12,24,8.97E-05,5.19E-05,0.000136495,0.062056738,0.021276596,0.065934066
1497,PB050269,MICHAEL'S SERVICE STATION LLC,42.160961,-72.01263,939,509,35,22,14,8.97E-05,9.51E-05,7.96E-05,0.037273695,0.02342918,0.027504912
1498,PB100191,COPELAND CHEVROLET HYANNIS,41.657223,-70.281058,819,779,35,8,27,8.97E-05,3.46E-05,0.000153557,0.042735043,0.00976801,0.03465982
1499,PB100170,AUDI VOLKSWAGEN PITTSFIELD,42.464124,-73.205483,537,505,35,11,24,8.97E-05,4.76E-05,0.000136495,0.065176909,0.020484171,0.047524752
1500,PB050021,HALE TRAILER BRAKE & WHEEL INC,42.153938,-72.544869,425,248,35,25,11,8.97E-05,0.000108077,6.26E-05,0.082352941,0.058823529,0.044354839
1501,PB050562,HYANNIS TOYOTA,41.672681,-70.304246,2264,2115,34,8,26,8.71E-05,3.46E-05,0.000147869,0.015017668,0.003533569,0.012293144
1502,PB100033,EMPIRE FORD OF NEW BEDFORD INC.,41.660298,-70.942154,1194,1122,34,13,24,8.71E-05,5.62E-05,0.000136495,0.028475712,0.010887772,0.021390374
1503,PB036925,MID CAPE MOBIL INC,41.690148,-70.339555,806,638,34,15,19,8.71E-05,6.48E-05,0.000108058,0.042183623,0.018610422,0.029780564
1504,PB050105,KENS AUTO SALE,42.185292,-72.626335,777,613,34,19,15,8.71E-05,8.21E-05,8.53E-05,0.043758044,0.024453024,0.024469821
1505,PB013847,"SUN AUTO REPAIR & BODY , INC.",42.387911,-71.140411,446,377,33,18,16,8.45E-05,7.78E-05,9.10E-05,0.073991031,0.040358744,0.042440318
1506,PB050709,ATLANTIC SUBARU,41.726458,-70.585694,1554,1505,33,8,25,8.45E-05,3.46E-05,0.000142182,0.021235521,0.005148005,0.016611296
1507,PB005044,JIM BOUDREAU'S AUTO REPAIR,42.584407,-71.197289,802,707,33,3,31,8.45E-05,1.30E-05,0.000176306,0.041147132,0.003740648,0.043847242
1508,PB004582,CORREIAS AUTO BODY & GARAGE INC.,41.652367,-70.927697,655,458,33,9,24,8.45E-05,3.89E-05,0.000136495,0.050381679,0.013740458,0.052401747
1509,PB025045,"RICHIE'S SERVICE CENTER, INC.",42.403345,-71.101876,1282,967,33,1,32,8.45E-05,4.32E-06,0.000181993,0.02574103,0.000780031,0.033092037
1510,FL019039,PENSKE TRUCK LEASING,42.168057,-72.573689,358,289,33,25,9,8.45E-05,0.000108077,5.12E-05,0.092178771,0.069832402,0.031141869
1511,FL045008,LOWELL FLEET MAINTENANCE LLC.,42.630756,-71.314134,96,80,33,32,1,8.45E-05,0.000138338,5.69E-06,0.34375,0.333333333,0.0125
1512,PB006843,GREEN AUTOMOTIVE,42.375617,-71.092729,166,125,32,3,29,8.20E-05,1.30E-05,0.000164931,0.192771084,0.018072289,0.232
1513,PB050306,THE CUSTOM SHOP,41.747305,-70.867904,522,339,31,19,13,7.94E-05,8.21E-05,7.39E-05,0.059386973,0.036398467,0.038348083
1514,FL019077,KEYSPAN ENERGY- TRANS PLATE DEPT,42.279048,-71.182767,584,496,31,2,29,7.94E-05,8.65E-06,0.000164931,0.053082192,0.003424658,0.058467742
1515,FL045097,Charles River Automotive llc,42.407806,-71.067236,441,432,30,6,24,7.69E-05,2.59E-05,0.000136495,0.068027211,0.013605442,0.055555556
1516,PB037727,"J & E SERVICES, CORP.",42.54139,-71.166857,503,308,30,13,17,7.69E-05,5.62E-05,9.67E-05,0.059642147,0.02584493,0.055194805
1517,PB005190,QUIRK KIA,42.230439,-70.972525,1200,1143,30,7,23,7.69E-05,3.03E-05,0.000130807,0.025,0.005833333,0.020122485
1518,PB100214,MARSHFIELD SHELL,42.093428,-70.715476,236,198,30,26,4,7.69E-05,0.0001124,2.27E-05,0.127118644,0.110169492,0.02020202
1519,PB100153,LUNDGREN CHRYSLER DODGE JEEP RAM,42.605059,-72.589382,350,317,29,17,12,7.43E-05,7.35E-05,6.82E-05,0.082857143,0.048571429,0.03785489
1520,PB050351,WENTWORTH TRUCK & TRAILER REPAIR LLC,42.81211,-71.116742,351,244,28,13,16,7.17E-05,5.62E-05,9.10E-05,0.07977208,0.037037037,0.06557377
1521,PB004507,COASTAL AUTO CENTER,42.222879,-70.803852,816,743,28,3,25,7.17E-05,1.30E-05,0.000142182,0.034313725,0.003676471,0.033647376
1522,PB005623,LAVS AUTO BODY & SALES INC.,42.070899,-71.625031,1168,903,28,1,27,7.17E-05,4.32E-06,0.000153557,0.023972603,0.000856164,0.029900332
1523,FL012246,PENSKE TRUCK LEASE,41.664163,-70.950111,493,358,28,21,7,7.17E-05,9.08E-05,3.98E-05,0.056795132,0.042596349,0.019553073
1524,PB006908,"E. J. T.  MANAGEMENT, INC.",42.327026,-71.076008,147,143,27,0,27,6.92E-05,0,0.000153557,0.183673469,0,0.188811189
1525,PB100184,CANAL AUTO CLINIC,41.751409,-70.485448,990,840,27,7,21,6.92E-05,3.03E-05,0.000119433,0.027272727,0.007070707,0.025
1526,PB100030,JAGS Auto Service LLC,42.161193,-71.109955,794,686,27,9,19,6.92E-05,3.89E-05,0.000108058,0.034005038,0.011335013,0.027696793
1527,PB100161,SILKO HONDA,41.90661,-70.996875,524,519,27,6,21,6.92E-05,2.59E-05,0.000119433,0.051526718,0.011450382,0.040462428
1528,PB050126,WCS AUTOMOTIVE,42.119813,-70.890555,892,674,26,14,13,6.66E-05,6.05E-05,7.39E-05,0.029147982,0.015695067,0.019287834
1529,PB100179,STATION BUICK GMC,42.033172,-71.216282,262,257,26,7,20,6.66E-05,3.03E-05,0.000113746,0.099236641,0.026717557,0.077821012
1530,PB005283,VOLKSWAGEN OF NORTH ATTLEBORO,42.007051,-71.301874,625,591,25,7,18,6.40E-05,3.03E-05,0.000102371,0.04,0.0112,0.030456853
1531,PB050700,KKPR INC. DBA LIMA'S GARAGE,41.880264,-71.037488,977,729,25,8,18,6.40E-05,3.46E-05,0.000102371,0.025588536,0.008188332,0.024691358
1532,PB100046,McGee Buick GMC Inc.,42.141718,-72.013612,701,651,24,5,19,6.15E-05,2.16E-05,0.000108058,0.034236805,0.007132668,0.029185868
1533,PB050713,TUFANKJIAN HYUNDAI,41.975839,-70.687479,680,655,24,16,8,6.15E-05,6.92E-05,4.55E-05,0.035294118,0.023529412,0.01221374
1534,PB100010,H & E Automotive Inc.,42.129229,-70.915646,369,275,24,6,20,6.15E-05,2.59E-05,0.000113746,0.06504065,0.016260163,0.072727273
1535,PB005790,K M MOTOR SALES,42.700373,-73.117282,1066,964,24,12,13,6.15E-05,5.19E-05,7.39E-05,0.022514071,0.011257036,0.013485477
1536,PB006901,BAR AUTOMOTIVE,42.101758,-71.019405,164,122,24,14,10,6.15E-05,6.05E-05,5.69E-05,0.146341463,0.085365854,0.081967213
1537,PB005253,BOEHLERS GARAGE,41.767025,-70.942414,487,286,23,12,11,5.89E-05,5.19E-05,6.26E-05,0.047227926,0.024640657,0.038461538
1538,PB100064,BALLARD TRUCK CENTER,42.618935,-71.191937,151,110,23,23,3,5.89E-05,9.94E-05,1.71E-05,0.152317881,0.152317881,0.027272727
1539,PB008908,Executive Auto & Sales Inc.,41.390522,-70.515704,974,758,23,11,13,5.89E-05,4.76E-05,7.39E-05,0.023613963,0.011293634,0.017150396
1540,PB036657,RRR AUTO SALES INC,41.648987,-70.859068,499,392,23,6,17,5.89E-05,2.59E-05,9.67E-05,0.046092184,0.012024048,0.043367347
1541,PB036841,COMMERCIAL TRUCK TIRE CENTER,42.092376,-72.604478,175,134,22,19,3,5.64E-05,8.21E-05,1.71E-05,0.125714286,0.108571429,0.02238806
1542,PB050073,NORTHEAST TRUCK SERVICES INC,42.716904,-71.140853,230,194,22,4,19,5.64E-05,1.73E-05,0.000108058,0.095652174,0.017391304,0.097938144
1543,PB050747,AUDI CAPE COD,41.651256,-70.291716,680,664,22,8,15,5.64E-05,3.46E-05,8.53E-05,0.032352941,0.011764706,0.022590361
1544,PB005025,T & D AUTO & TRUCK SERVICE CENTER,42.007631,-71.337629,326,265,22,14,9,5.64E-05,6.05E-05,5.12E-05,0.067484663,0.042944785,0.033962264
1545,FL019059,CITY OF SPRINGFIELD DPW,42.12556,-72.565206,505,409,22,2,20,5.64E-05,8.65E-06,0.000113746,0.043564356,0.003960396,0.048899756
1546,PB005192,QUIRK MAZDA,42.252532,-70.996104,1593,1569,22,7,17,5.64E-05,3.03E-05,9.67E-05,0.013810421,0.004394225,0.010834927
1547,PB050465,"R & F MOTORS, INC.",41.906837,-71.103638,247,203,22,14,8,5.64E-05,6.05E-05,4.55E-05,0.089068826,0.056680162,0.039408867
1548,PB100177,TOYOTA OF HYANNIS,41.673313,-70.303658,1787,1659,21,0,21,5.38E-05,0,0.000119433,0.011751539,0,0.012658228
1549,PB024988,JERRY'S TRUCK REPAIR AND INSPECTION,41.92624,-70.648561,262,169,21,8,14,5.38E-05,3.46E-05,7.96E-05,0.080152672,0.030534351,0.082840237
1550,PB050168,KING'S MOBILE INSPECTION & REPAIR SERVICES CORP.,42.019994,-71.348509,924,461,20,8,12,5.12E-05,3.46E-05,6.82E-05,0.021645022,0.008658009,0.026030369
1551,PB100096,Volvo Cars Plymouth,41.95294,-70.722268,873,846,20,3,18,5.12E-05,1.30E-05,0.000102371,0.022909507,0.003436426,0.021276596
1552,PB050108,TECH AUTO SERVICE,42.487783,-71.131897,515,410,19,3,16,4.87E-05,1.30E-05,9.10E-05,0.036893204,0.005825243,0.03902439
1553,PB004576,PLAZA SHELL,42.137634,-71.478189,529,405,19,5,14,4.87E-05,2.16E-05,7.96E-05,0.035916824,0.009451796,0.034567901
1554,PB050119,MCKENNA & O'KEEFE AUTO REPAIR,42.630324,-71.315198,439,370,19,6,14,4.87E-05,2.59E-05,7.96E-05,0.043280182,0.013667426,0.037837838
1555,PB005012,BOSTON AUTO EXPERTS,42.362093,-71.141508,347,276,19,7,14,4.87E-05,3.03E-05,7.96E-05,0.054755043,0.020172911,0.050724638
1556,PB004601,PITTSFIELD MOTORS INC.,42.464113,-73.205405,486,467,18,9,9,4.61E-05,3.89E-05,5.12E-05,0.037037037,0.018518519,0.019271949
1557,PB100198,Paul Service Center,41.680929,-70.922616,280,198,18,4,14,4.61E-05,1.73E-05,7.96E-05,0.064285714,0.014285714,0.070707071
1558,PB100147,PATRIOT SUBARU OF NORTH ATTLEBORO,41.964975,-71.340406,791,780,18,6,12,4.61E-05,2.59E-05,6.82E-05,0.022756005,0.007585335,0.015384615
1559,FL045039,THE STOP & SHOP SUPERMARKET CO LLC,41.776411,-71.090441,399,39,18,18,0,4.61E-05,7.78E-05,0,0.045112782,0.045112782,0
1560,PB100101,495 MAZDA,42.631114,-71.279161,1067,1042,18,3,15,4.61E-05,1.30E-05,8.53E-05,0.016869728,0.002811621,0.014395393
1561,PB012668,COWGILL AUTOMOTIVE SERVICE,42.643345,-71.389801,82,64,18,18,0,4.61E-05,7.78E-05,0,0.219512195,0.219512195,0
1562,FL045001,AA TRANSPORTATION,42.263,-71.695055,493,427,17,1,16,4.36E-05,4.32E-06,9.10E-05,0.034482759,0.002028398,0.037470726
1563,FL021718,CITY OF LYNN,42.455179,-70.956841,259,196,17,5,13,4.36E-05,2.16E-05,7.39E-05,0.065637066,0.019305019,0.066326531
1564,FL045067,ENTERPRISE RENT A CAR,41.92524,-72.676271,32,30,17,0,17,4.36E-05,0,9.67E-05,0.53125,0,0.566666667
1565,FL013111,"PENSKE TRUCK LEASING CO., L.P.",42.685417,-71.152254,342,277,17,10,7,4.36E-05,4.32E-05,3.98E-05,0.049707602,0.029239766,0.025270758
1566,PB050033,NORTHEAST CARTAGE,42.524589,-70.952836,278,225,16,12,5,4.10E-05,5.19E-05,2.84E-05,0.057553957,0.043165468,0.022222222
1567,PB005345,LEE BURBANK HIGHWAY SUPER SUNOCO,42.401327,-71.004791,497,406,16,5,12,4.10E-05,2.16E-05,6.82E-05,0.032193159,0.010060362,0.02955665
1568,PB050128,APPLE TRAILER RENTAL CORP,42.187066,-71.836386,281,216,16,9,9,4.10E-05,3.89E-05,5.12E-05,0.056939502,0.03202847,0.041666667
1569,PB006999,"A & E SERVICE STATION, INC.",42.382698,-71.131133,408,295,16,4,12,4.10E-05,1.73E-05,6.82E-05,0.039215686,0.009803922,0.040677966
1570,PB050628,"SOMERVILLE GAS & SERVICE, INC.",42.374142,-71.088071,456,357,15,0,15,3.84E-05,0,8.53E-05,0.032894737,0,0.042016807
1571,PB100215,A&A AUTO CARE BROTHERS INC,42.477267,-71.118346,145,124,15,10,5,3.84E-05,4.32E-05,2.84E-05,0.103448276,0.068965517,0.040322581
1572,PB050116,MOSCHETTO BROS INC,42.741045,-71.131484,803,717,15,3,12,3.84E-05,1.30E-05,6.82E-05,0.01867995,0.00373599,0.016736402
1573,PB005515,PARKERS PITSTOP,42.57605,-71.110949,510,375,15,2,13,3.84E-05,8.65E-06,7.39E-05,0.029411765,0.003921569,0.034666667
1574,FL015274,MASS ELECTRIC CO,42.653089,-71.098473,150,118,15,3,13,3.84E-05,1.30E-05,7.39E-05,0.1,0.02,0.110169492
1575,FL045109,EASTERN BUS CO INC,42.520254,-71.238697,216,166,15,12,3,3.84E-05,5.19E-05,1.71E-05,0.069444444,0.055555556,0.018072289
1576,FL045016,TOWN OF AMHERST,42.359162,-72.520843,168,128,14,9,5,3.59E-05,3.89E-05,2.84E-05,0.083333333,0.053571429,0.0390625
1577,PB050070,WHALING CITY TRANSIT INC,41.676971,-71.108422,335,258,14,0,14,3.59E-05,0,7.96E-05,0.041791045,0,0.054263566
1578,PB044347,WEST SIDE MOTOR WORKS LTD,42.053693,-71.062935,254,202,14,4,10,3.59E-05,1.73E-05,5.69E-05,0.05511811,0.015748031,0.04950495
1579,PB004813,LENNYS SERVICE CENTER,42.392659,-71.18222,245,196,13,3,10,3.33E-05,1.30E-05,5.69E-05,0.053061224,0.012244898,0.051020408
1580,FL012047,CITY OF NEW BEDFORD,41.641906,-70.942566,100,61,13,9,5,3.33E-05,3.89E-05,2.84E-05,0.13,0.09,0.081967213
1581,FL005112,CITY OF LAWRENCE,42.712713,-71.167702,145,121,13,1,12,3.33E-05,4.32E-06,6.82E-05,0.089655172,0.006896552,0.099173554
1582,PB004765,MARSHFIELD AUTO CENTER,42.093278,-70.715526,115,93,13,7,7,3.33E-05,3.03E-05,3.98E-05,0.113043478,0.060869565,0.075268817
1583,FL019043,GIOIOSO & SONS,42.235429,-71.136431,79,76,13,1,13,3.33E-05,4.32E-06,7.39E-05,0.164556962,0.012658228,0.171052632
1584,FL019064,CITY OF NEWTON PUBLIC WORKS GARAGE,42.355947,-71.203363,342,238,13,3,10,3.33E-05,1.30E-05,5.69E-05,0.038011696,0.00877193,0.042016807
1585,PB050113,GULBICKIS INC,42.649046,-71.300955,517,338,13,0,13,3.33E-05,0,7.39E-05,0.025145068,0,0.038461538
1586,FL019018,MASS DEPT OF CORRECTION,42.120906,-71.302205,194,174,12,0,12,3.07E-05,0,6.82E-05,0.06185567,0,0.068965517
1587,FL045027,TOWN OF GREENFIELD MA DPW,42.597274,-72.606373,146,114,12,10,2,3.07E-05,4.32E-05,1.14E-05,0.082191781,0.068493151,0.01754386
1588,FL017254,HANSCOM AIR BASE USAF,42.453838,-71.278512,127,127,12,0,12,3.07E-05,0,6.82E-05,0.094488189,0,0.094488189
1589,FL045079,MASS DOT,42.336219,-71.319889,169,167,12,6,6,3.07E-05,2.59E-05,3.41E-05,0.071005917,0.035502959,0.035928144
1590,FL019047,MBTA / CABOT AUTOMOTIVE,42.338342,-71.057112,228,225,12,0,12,3.07E-05,0,6.82E-05,0.052631579,0,0.053333333
1591,FL045083,MASS DOT HIGHWAY DIVISION,42.29339,-73.2404,188,172,12,4,10,3.07E-05,1.73E-05,5.69E-05,0.063829787,0.021276596,0.058139535
1592,PB050173,FIRST ACURA,41.804255,-71.337578,163,159,12,5,7,3.07E-05,2.16E-05,3.98E-05,0.073619632,0.030674847,0.044025157
1593,PB050023,J. WHITE'S AUTOMOTIVE LLC,42.29701,-71.485778,84,51,12,10,3,3.07E-05,4.32E-05,1.71E-05,0.142857143,0.119047619,0.058823529
1594,PB100056,JACKSON ST AUTO & TRUCK REPAIR,42.51486,-70.901155,151,124,11,9,2,2.82E-05,3.89E-05,1.14E-05,0.072847682,0.059602649,0.016129032
1595,PB050114,NORTHEAST TRUCK REPAIR,42.047715,-71.412107,384,264,11,2,9,2.82E-05,8.65E-06,5.12E-05,0.028645833,0.005208333,0.034090909
1596,PB100091,ANGIE'S SERVICE INC.,42.782279,-70.88186,321,262,11,5,7,2.82E-05,2.16E-05,3.98E-05,0.034267913,0.015576324,0.026717557
1597,PB050104,ADVANCED COLLISION,42.179856,-71.22098,126,91,11,4,8,2.82E-05,1.73E-05,4.55E-05,0.087301587,0.031746032,0.087912088
1598,FL012163,FIVE STAR TRANSPORTATION INC,42.08237,-72.766888,317,304,11,0,11,2.82E-05,0,6.26E-05,0.034700315,0,0.036184211
1599,FL012093,CITY OF NORTHAMPTON DPW,42.33288,-72.657466,146,115,11,6,5,2.82E-05,2.59E-05,2.84E-05,0.075342466,0.04109589,0.043478261
1600,FL045092,City of Pittsfield,42.45893,-73.208408,97,90,10,6,4,2.56E-05,2.59E-05,2.27E-05,0.103092784,0.06185567,0.044444444
1601,FL045057,"COLVINS, INC",42.369722,-71.245744,126,115,10,3,10,2.56E-05,1.30E-05,5.69E-05,0.079365079,0.023809524,0.086956522
1602,PB017440,MCLAREN BOSTON,42.173373,-70.885457,43,40,10,1,10,2.56E-05,4.32E-06,5.69E-05,0.23255814,0.023255814,0.25
1603,FL045096,Hertz Car Rental,42.367909,-71.030113,294,294,10,2,8,2.56E-05,8.65E-06,4.55E-05,0.034013605,0.006802721,0.027210884
1604,PB032847,INTERNATIONAL AUTO,42.278099,-71.409042,358,294,10,3,7,2.56E-05,1.30E-05,3.98E-05,0.027932961,0.008379888,0.023809524
1605,PB050361,MCFEE & NEWTON TOWING AND RECOVERY INC,42.306813,-71.656868,130,82,10,4,7,2.56E-05,1.73E-05,3.98E-05,0.076923077,0.030769231,0.085365854
1606,PB032344,BAYSIDE TRUCKS INC,42.134977,-71.061036,61,43,10,9,2,2.56E-05,3.89E-05,1.14E-05,0.163934426,0.147540984,0.046511628
1607,FL045056,TOWN OF DARTMOUTH,41.584382,-70.998993,207,177,9,2,7,2.31E-05,8.65E-06,3.98E-05,0.043478261,0.009661836,0.039548023
1608,FL011328,PENSKE TRUCK LEASE CO LP,42.566048,-71.776179,136,109,9,8,1,2.31E-05,3.46E-05,5.69E-06,0.066176471,0.058823529,0.009174312
1609,PB100188,ROUTE 44 TOYOTA,41.905702,-71.024997,250,243,9,5,4,2.31E-05,2.16E-05,2.27E-05,0.036,0.02,0.016460905
1610,FL045098,UPS,42.34131,-71.044205,100,12,9,5,6,2.31E-05,2.16E-05,3.41E-05,0.09,0.05,0.5
1611,FL045065,BOSTON FIRE DEPT,42.3306,-71.069873,273,267,9,0,9,2.31E-05,0,5.12E-05,0.032967033,0,0.033707865
1612,PB005014,HAMILTON ENTERPRISES LLC.,42.716327,-70.905959,146,102,9,3,6,2.31E-05,1.30E-05,3.41E-05,0.061643836,0.020547945,0.058823529
1613,FL045087,MASS DEPT OF CORRECTIONS,42.132869,-71.482866,178,163,9,1,8,2.31E-05,4.32E-06,4.55E-05,0.050561798,0.005617978,0.049079755
1614,PB005217,FRESH POND MOBIL,42.385323,-71.140847,107,90,9,5,4,2.31E-05,2.16E-05,2.27E-05,0.08411215,0.046728972,0.044444444
1615,PB050283,MICHAEL J CONNOLLY & SONS,42.1558,-71.2442,486,422,9,0,9,2.31E-05,0,5.12E-05,0.018518519,0,0.021327014
1616,PB100186,LAND ROVER BOSTON JAGUAR BOSTON,42.350072,-71.129127,194,186,8,0,8,2.05E-05,0,4.55E-05,0.041237113,0,0.043010753
1617,FL013214,TOWN OF PLYMOUTH,41.93072,-70.645284,181,159,8,1,7,2.05E-05,4.32E-06,3.98E-05,0.044198895,0.005524862,0.044025157
1618,PB050431,ATTLEBORO CAR CARE CENTER INC,41.985532,-71.326553,154,109,8,1,7,2.05E-05,4.32E-06,3.98E-05,0.051948052,0.006493506,0.064220183
1619,FL018997,WORCESTER REGIONAL TRANSIT AUTHORITY,42.282482,-71.807303,99,82,8,2,6,2.05E-05,8.65E-06,3.41E-05,0.080808081,0.02020202,0.073170732
1620,PB100019,"Chatham Sav On Enterprises, Inc.",41.765661,-70.057734,284,234,7,2,5,1.79E-05,8.65E-06,2.84E-05,0.024647887,0.007042254,0.021367521
1621,FL019008,MARR EQUIPMENT CORP/SCAFFOLDING CO,42.335784,-71.057051,109,90,7,1,6,1.79E-05,4.32E-06,3.41E-05,0.064220183,0.009174312,0.066666667
1622,PB050495,DIAMOND TRUCK LEASE CORPORATION,42.510896,-71.147741,29,28,7,7,1,1.79E-05,3.03E-05,5.69E-06,0.24137931,0.24137931,0.035714286
1623,FL005115,BUDGET RENT A CAR,42.369362,-71.029409,207,207,7,1,6,1.79E-05,4.32E-06,3.41E-05,0.033816425,0.004830918,0.028985507
1624,FL045073,CAPE COD REGIONAL TRANSIT AUTHORITY,41.690771,-70.142514,174,97,6,2,4,1.54E-05,8.65E-06,2.27E-05,0.034482759,0.011494253,0.041237113
1625,PB004661,TUDOR CAB CO,42.334346,-71.050113,118,82,6,0,6,1.54E-05,0,3.41E-05,0.050847458,0,0.073170732
1626,FL016577,MASS DOT (HIGHWAY OPERATIONS),41.963923,-71.031501,262,161,6,2,4,1.54E-05,8.65E-06,2.27E-05,0.022900763,0.007633588,0.02484472
1627,FL019001,SOUTHERN REGIONAL TRANSIT AUTHORITY,41.623172,-70.920284,137,122,6,0,6,1.54E-05,0,3.41E-05,0.04379562,0,0.049180328
1628,PB100223,EMERSON AUTOMOTIVE & INSPECTION,42.336491,-71.043485,149,139,6,3,3,1.54E-05,1.30E-05,1.71E-05,0.040268456,0.020134228,0.021582734
1629,FL013302,TOWN OF WELLESLEY DPW,42.31769,-71.27308,158,75,6,4,2,1.54E-05,1.73E-05,1.14E-05,0.037974684,0.025316456,0.026666667
1630,PB050770,DAP FLEET MOBILE LLC,42.398806,-71.85902,67,40,5,0,5,1.28E-05,0,2.84E-05,0.074626866,0,0.125
1631,FL045007,WHITE EQUIPMENT LEASING CORP.,42.143332,-71.070083,87,47,5,0,5,1.28E-05,0,2.84E-05,0.057471264,0,0.106382979
1632,PB050445,"CAR MAX AUTO SUPERSTORES, INC.",41.951413,-71.346205,193,191,5,2,3,1.28E-05,8.65E-06,1.71E-05,0.025906736,0.010362694,0.015706806
1633,FL019009,Brockton Area Transit Authority,42.056388,-71.013039,106,75,5,0,5,1.28E-05,0,2.84E-05,0.047169811,0,0.066666667
1634,PB100201,"ADVANCED AUTO SALES, N ATTLEBORO",41.972053,-71.330281,61,56,4,2,2,1.02E-05,8.65E-06,1.14E-05,0.06557377,0.032786885,0.035714286
1635,FL045095,Metro West regional Transit Authority,42.275973,-71.411661,140,91,4,0,4,1.02E-05,0,2.27E-05,0.028571429,0,0.043956044
1636,FL045034,CHILD LEASING INC.,42.038723,-71.301353,76,50,4,0,4,1.02E-05,0,2.27E-05,0.052631579,0,0.08
1637,PB005494,DICKS AUTO SERVICE,42.528437,-71.758256,36,20,4,1,3,1.02E-05,4.32E-06,1.71E-05,0.111111111,0.027777778,0.15
1638,PB005578,CAHILLANE AUTO BODY,42.337799,-72.636821,113,62,4,2,2,1.02E-05,8.65E-06,1.14E-05,0.03539823,0.017699115,0.032258065
1639,PB050590,BOLIVAR TIRE & AUTO,42.15205,-71.13818,327,300,4,1,3,1.02E-05,4.32E-06,1.71E-05,0.012232416,0.003058104,0.01
1640,PB050699,MEYER & SONS AUTOMOTIVE,42.153348,-73.399682,56,27,4,2,2,1.02E-05,8.65E-06,1.14E-05,0.071428571,0.035714286,0.074074074
1641,PB100074,MCGOVERN BUICK GMC,42.033172,-71.216282,61,53,4,0,4,1.02E-05,0,2.27E-05,0.06557377,0,0.075471698
1642,FL045060,CITY OF MARLBOROUGH DPW FLEET,42.341279,-71.546176,142,103,4,1,3,1.02E-05,4.32E-06,1.71E-05,0.028169014,0.007042254,0.029126214
1643,FL023080,TOWN OF FRAMINGHAM,42.261758,-71.405362,259,199,3,0,3,7.69E-06,0,1.71E-05,0.011583012,0,0.015075377
1644,PB011348,MONTACHUSETT REGIONAL VOCATIONAL TECH SCHOOL,42.561036,-71.859258,83,68,3,2,1,7.69E-06,8.65E-06,5.69E-06,0.036144578,0.024096386,0.014705882
